TIME,SIGNAL
2782,714
2783,776
2784,820
2785,860
2786,891
2787,898
2788,715
2789,581
2790,456
2791,359
2792,281
2793,221
2794,178
2795,141
2796,111
2797,109
2798,291
2799,422
2800,542
2801,638
2802,714
2803,776
2804,825
2805,863
2806,892
2807,902
2808,717
2809,566
2810,446
2811,359
2812,282
2813,222
2814,174
2815,138
2816,111
2817,103
2818,288
2819,433
2820,553
2821,635
2822,714
2823,775
2824,826
2825,864
2826,892
2827,897
2828,712
2829,563
2830,444
2831,358
2832,281
2833,219
2834,174
2835,136
2836,110
2837,110
2838,292
2839,438
2840,554
2841,640
2842,716
2843,777
2844,826
2845,863
2846,895
2847,874
2848,715
2849,566
2850,445
2851,350
2852,274
2853,216
2854,174
2855,136
2856,107
2857,129
2858,306
2859,434
2860,552
2861,647
2862,723
2863,782
2864,824
2865,864
2866,895
2867,873
2868,694
2869,563
2870,444
2871,348
2872,272
2873,214
2874,174
2875,135
2876,108
2877,134
2878,311
2879,438
2880,555
2881,649
2882,724
2883,783
2884,827
2885,865
2886,895
2887,871
2888,692
2889,549
2890,433
2891,350
2892,275
2893,215
2894,169
2895,133
2896,108
2897,128
2898,306
2899,449
2900,565
2901,647
2902,723
2903,783
2904,829
2905,868
2906,898
2907,873
2908,693
2909,548
2910,430
2911,338
2912,273
2913,215
2914,167
2915,132
2916,104
2917,135
2918,310
2919,453
2920,568
2921,659
2922,723
2923,785
2924,832
2925,868
2926,899
2927,867
2928,690
2929,547
2930,430
2931,338
2932,264
2933,209
2934,169
2935,133
2936,103
2937,151
2938,325
2939,450
2940,564
2941,657
2942,731
2943,789
2944,831
2945,869
2946,897
2947,848
2948,674
2949,548
2950,432
2951,338
2952,265
2953,208
2954,168
2955,132
2956,104
2957,156
2958,329
2959,453
2960,568
2961,659
2962,733
2963,789
2964,831
2965,869
2966,899
2967,843
2968,670
2969,544
2970,429
2971,337
2972,264
2973,209
2974,164
2975,129
2976,102
2977,152
2978,324
2979,465
2980,577
2981,666
2982,730
2983,788
2984,836
2985,872
